FromY,ToY,MeanY,ClassName,ClassValue,DEL,DES,Ellenallas10,Ellenallas40,Gamma,Laterolog,Magneses,Neutron,Nyiro,Primer,Tavolsag,TermPot
695.74,696.8,-696.27,agyagkő,6,2.3499999,2.4100001,17.9901009,67.3807983,19.3199997,134.3910065,-2.8242199,28.5400009,3009.780029,5310.870117,-696.3,-431.0010071
696.8,697.09,-696.945,agyagkő,6,2.4200001,2.4299901,16.8199997,62.6800003,23.3699989,128.1999969,-2.84078,34.0600014,2845.959961,4749.609863,-696.9,-425
697.09,697.26,-697.175,agyagkő,6,2.4299901,2.4300101,16.5200005,61,19.9500008,124.1100006,-2.8340199,32.6300011,2699.060059,4947.52002,-697.2,-427
697.26,697.66,-697.46,agyagkő,6,2.48,2.45,16.1401005,59.7902985,21.7900009,119.9400024,-2.8362801,31.4200001,2956.389893,4945.060059,-697.5,-427.0010071
697.66,700.16,-698.91,agyagkő,6,2.4099901,2.4600201,14.4499998,52.1100006,24.7399998,103.5199966,-2.8538401,35.4099998,2743.959961,4612.580078,-698.9,-431
700.16,700.2,-700.18,breccsa,5,2.3400099,2.48999,13.9399996,50.8899994,24.0799999,99.9499969,-2.86043,41.8100014,2616.939941,4464.720215,-700.2,-430
700.2,700.38,-700.29,agyagkő,6,2.3499999,2.4200001,14,50.9000015,26.3799992,99.610199,-2.8520701,41.2200012,2624.669922,4456.419922,-700.3,-429.0010071
700.38,700.42,-700.4,agyagkő,6,2.3599899,2.3600399,13.9200001,50.9399986,24.0300007,99.2699966,-2.85567,40.9599991,2640.26001,4490.060059,-700.4,-427
700.42,700.67,-700.545,agyagkő,6,2.3499999,2.45,13.8999996,50.7000999,23.4400005,99.2600021,-2.85549,41.7599983,2677.379883,4549.410156,-700.5,-426.0010071
700.67,702.2,-701.435,agyagkő,6,2.3400099,2.3800099,13.5,49.0499992,23.7000008,98.3300018,-2.8480999,37.7400017,2674.689941,4483.660156,-701.4,-432
702.2,702.53,-702.365,agyagkő,6,2.3199899,2.41997,14.2399998,52.7599983,23.75,101.4700012,-2.8430099,41.3400002,2594.030029,4464.540039,-702.4,-423
702.53,702.55,-702.54,agyagkő,6,2.3499999,2.3699999,14.4098997,53.7893982,23.3600006,101.8700027,-2.8498499,42.0499992,2606.709961,4436.720215,-702.5,-423.9989929
702.55,702.81,-702.68,agyagkő,6,2.3600099,2.3700199,14.7799997,55.8899994,23.6599998,104,-2.8478701,41.9300003,2591.51001,4433.709961,-702.7,-424
702.81,702.87,-702.84,agyagkő,6,2.3499999,2.3599999,15.0099001,57.0093002,23.3999996,104.7699966,-2.8499701,41.8699989,2596.560059,4435.370117,-702.8,-424.9989929
702.87,703.22,-703.045,agyagkő,6,2.4100001,2.3800001,15.4998999,59.4790993,21.8099995,107,-2.8415201,41.3499985,2614.379883,4403.759766,-703,-426.9989929
703.22,703.24,-703.23,agyagkő,6,2.3800199,2.45996,16.0200005,61.8199997,24.7099991,109.1100006,-2.84497,38.5499992,2622.090088,4475.839844,-703.2,-427
703.24,703.5,-703.37,agyagkő,6,2.43998,2.43999,16.6100006,64.0400009,25.8099995,111.6399994,-2.8322799,37.579998,2685.459961,4643.410156,-703.4,-423
703.5,703.52,-703.51,agyagkő,6,2.46,2.3900001,16.8598003,65.2092972,23.9899998,112.7200012,-2.84445,35.9300003,2737.850098,4716.399902,-703.5,-423
703.52,703.71,-703.615,agyagkő,6,2.49,2.45,17.0900002,66.2200012,23.0300007,113.4800034,-2.8361101,35.8199997,2798.179932,4760.720215,-703.6,-423
703.71,703.73,-703.72,agyagkő,6,2.5299799,2.4400101,17.3099995,66.9899979,23.6700001,114.6699982,-2.8308301,34.3600006,2852.050049,4775.850098,-703.7,-422
703.73,704.08,-703.905,agyagkő,6,2.51,2.47999,17.6700001,68.2600021,23.9300003,116.3499985,-2.85798,33.3100014,2904.870117,4791.399902,-703.9,-421
704.08,704.59,-704.335,agyagkő,6,2.46,2.47,17.9699993,69.6199036,24.1900005,120.098999,-2.84393,34.4199982,2895.399902,4680.009766,-704.3,-421.9989929
704.59,704.66,-704.625,agyagkő,6,2.4400001,2.46,18.0900002,69.1200027,26.1499996,122.7699966,-2.83707,35,2849,4566.589844,-704.6,-424
704.66,704.88,-704.77,agyagkő,6,2.48,2.49,18.1599998,69.2098007,26.2000008,124.8290024,-2.8357699,37.3300018,2827.850098,4518.350098,-704.8,-426.9989929
704.88,705.16,-705.02,breccsa,5,2.52,2.51,18.4899006,70.699501,25.6800003,128.2100067,-2.8290999,36.7799988,2812.939941,4472.850098,-705,-426
705.16,705.7,-705.43,breccsa,5,2.52001,2.57004,19.4500008,75.8899994,24.1199989,131.4700012,-2.8199,34.6300011,2792.320068,4644.069824,-705.4,-423
705.7,705.75,-705.725,agyagkő,6,2.5699999,2.54001,20.3799992,79.6900024,19.4799995,133.7899933,-2.81249,31.7800007,2956.389893,4926.729981,-705.7,-420
705.75,705.98,-705.865,agyagkő,6,2.65995,2.6099801,20.7800007,81.8000031,20.5799999,135.0700073,-2.8335199,29.1499996,3016.590088,4965.77002,-705.9,-424
705.98,706.62,-706.3,breccsa,5,2.54,2.53,21.1399994,82.4802017,20.3600006,137.8699951,-2.8278201,30.3400002,2864.300049,4565.950195,-706.3,-424.9989929
706.62,706.67,-706.645,agyagkő,6,2.49,2.5,20.9099998,80.6800003,22.7999992,138.6499939,-2.82307,32.3400002,2923.979981,4810.609863,-706.6,-429
706.67,706.69,-706.68,agyagkő,6,2.50999,2.5299799,20.8199997,80.2099991,21.6000004,138.4600067,-2.82776,31.7000008,2943.340088,4822.549805,-706.7,-428
706.69,706.84,-706.765,agyagkő,6,2.5599999,2.54,20.7301006,79.6303024,22.5900002,138.7100067,-2.83459,31.7199993,2940.100098,4851.680176,-706.8,-427.0010071
706.84,707.14,-706.99,agyagkő,6,2.5599999,2.52,20.5501003,78.5402985,22.6000004,139.0399933,-2.8309901,30.9099998,2930.399902,4856.669922,-707,-426
707.14,707.85,-707.495,agyagkő,6,2.5899999,2.54,20.1201,76.8103027,23.2700005,138.6999969,-2.81826,31.2600002,2861.229981,4624.799805,-707.5,-424.9989929
707.85,712.07,-709.96,agyagkő,6,2.52,2.5,17.0401001,63.2198982,21.9599991,121.7099991,-2.7990899,32.0800018,2751.979981,4583.560059,-710,-434.9989929
712.07,712.17,-712.12,agyagkő,6,2.5599999,2.5599999,17.2700005,61.9900017,23.9099998,114.8099976,-2.82898,36.9000015,2539.679932,4517.310059,-712.1,-431
712.17,714.03,-713.1,agyagkő,6,2.5799999,2.6099999,16.6399994,60.8400002,26.5100002,111.8700027,-2.83038,39.9599991,2599.090088,4497.080078,-713.1,-431
714.03,714.07,-714.05,agyagkő,6,2.5699999,2.53,16.8400002,61.7201004,22.2700005,111.9800034,-2.82126,36.5,2623.149902,4431.220215,-714,-427.0010071
714.07,714.56,-714.315,agyagkő,6,2.5799999,2.5599999,16.8600006,62.4099007,22.8799992,112.4700012,-2.8180499,33.7000008,2634.300049,4746.779785,-714.3,-425
714.56,714.61,-714.585,agyagkő,6,2.52,2.52,16.8899994,62.8899994,25.2399998,113.5800018,-2.8247199,33.8800011,2611.820068,4555.02002,-714.6,-428
714.61,714.97,-714.79,agyagkő,6,2.54,2.53,16.9899998,63.4798012,26.0699997,114.3600006,-2.8299899,37.2299995,2648.129883,4696.850098,-714.8,-428
714.97,715.23,-715.1,agyagkő,6,2.53,2.55,17.1100006,64.5800018,23.9400005,115.2799988,-2.8326199,35.8199997,2710.030029,4869.5,-715.1,-430
715.23,715.26,-715.245,agyagkő,6,2.51001,2.54001,17.1399994,65.1100006,22.2399998,115.4000015,-2.83166,36.1899986,2729.439941,4869.370117,-715.2,-428
715.26,715.36,-715.31,agyagkő,6,2.49,2.5,17.1599998,65.2798996,21.6299992,115.9300003,-2.8173399,35.2999992,2746.310059,4839.229981,-715.3,-426.0010071
715.36,715.4,-715.38,agyagkő,6,2.4500201,2.4300401,17.1700001,65.1800003,21.1200008,115.6200027,-2.83476,34.2700005,2746.310059,4817.729981,-715.4,-426
715.4,716.28,-715.84,agyagkő,6,2.4000001,2.4000001,16.7101002,63.7603989,20.4599991,116.2300034,-2.81973,33.0299988,2812.939941,4965.290039,-715.8,-422.0010071
716.28,716.33,-716.305,agyagkő,6,2.4100001,2.3199999,15.9701004,59.6901016,19.8899994,116.9599991,-2.81604,32.6100006,2855.100098,4589.879883,-716.3,-424
716.33,716.35,-716.34,homokkő,2,2.4100001,2.3199999,15.9701004,59.6901016,19.8899994,116.9599991,-2.81604,32.6100006,2855.100098,4589.879883,-716.3,-424
716.35,717.25,-716.8,agyagkő,6,2.4400001,2.49,16.8698997,64.1688995,25.2199993,119.4300003,-2.81513,31.6100006,2842.929932,4841.660156,-716.8,-426.0010071
717.25,717.28,-717.265,agyagkő,6,2.53,2.5799999,18.3698006,70.7792969,22.2900009,120.5899963,-2.8135099,28.7800007,3068.659912,5130.02002,-717.3,-422
717.28,717.33,-717.305,agyagkő,6,2.53,2.5799999,18.3698006,70.7792969,22.2900009,120.5899963,-2.8135099,28.7800007,3068.659912,5130.02002,-717.3,-422
717.33,717.56,-717.445,agyagkő,6,2.5599799,2.5899899,18.5900002,71.5899963,22.6800003,120.7699966,-2.8241701,27.4500008,3133.570068,5261.180176,-717.4,-421
717.56,721.43,-719.495,agyagkő,6,2.53,2.49,18.6499996,71.3000031,20.9699993,121.4100037,-2.8053701,27.6399994,2783.580078,4944.620117,-719.5,-424
721.43,722.09,-721.76,agyagkő,6,2.5599999,2.51,16.5300007,60.1400986,24.1800003,114.2300034,-2.81335,34.6599998,2658.689941,4712.390137,-721.8,-431.9979858
722.09,722.12,-722.105,agyagkő,6,2.53,2.51,16.3999996,60.1699982,27.4400005,112.5,-2.8118999,34.4599991,2707.280029,4641.77002,-722.1,-428
722.12,722.28,-722.2,breccsa,5,2.4600401,2.51,16.4099998,60.0299988,28.7299995,112.0299988,-2.81271,34.3800011,2707.280029,4658.089844,-722.2,-427
722.28,722.7,-722.49,agyagkő,6,2.48,2.51,16.2600002,58.6903992,27.0300007,110.0400009,-2.81669,34.3499985,2795.25,4873.169922,-722.5,-425.0010071
722.7,722.91,-722.805,agyagkő,6,2.51,2.53,15.7901001,56.7004013,26.7800007,107.1409988,-2.8039999,32.3400002,2849,4870.580078,-722.8,-425.9979858
722.91,723.86,-723.385,agyagkő,6,2.3800299,2.2400501,14.6300001,54.2700005,26.7299995,105.6900024,-2.7934699,35.9500008,2544.530029,4639.009766,-723.4,-431
723.86,723.91,-723.885,agyagkő,6,2.2799799,2.1199601,14.9899998,55.1300011,25.8099995,106.6999969,-2.8196199,33.9500008,2478.310059,4608.25,-723.9,-426
723.91,724.44,-724.175,agyagkő,6,2.3299899,2.2899799,15.21,55.8499985,20.8400002,107.5500031,-2.7980499,30.1800003,2624.669922,4992.040039,-724.2,-423
724.44,724.72,-724.58,agyagkő,6,2.46,2.49,16.1900005,61.0699997,24.2999992,109.8399963,-2.8159399,33.5900002,2795.25,4784.549805,-724.6,-425
724.72,724.92,-724.82,agyagkő,6,2.53,2.4400001,16.6198997,63.9891014,22.4300003,111.8089981,-2.8194101,34.5699997,2904.870117,4934.959961,-724.8,-424.9989929
724.92,725.9,-725.41,agyagkő,6,2.43999,2.4100101,17.4099998,67.0800018,26.5900002,115.2699966,-2.81004,34.2099991,2886,4774.870117,-725.4,-425
725.9,726.5,-726.2,agyagkő,6,2.43999,2.4500201,16.3199997,59.2400017,21.1499996,116.6200027,-2.80358,29.3799992,2976.189941,5033.660156,-726.2,-420
726.5,726.6,-726.55,agyagkő,6,2.4100001,2.4300001,16.3899002,61.0993004,24.9099998,117.8399963,-2.8125999,31.9699993,2908.030029,4820.419922,-726.5,-422.9989929
726.6,727.87,-727.235,agyagkő,6,2.5,2.4600101,17.8799992,68.1999969,24.5900002,119.4000015,-2.8144801,31.3299999,2830.860107,4728.069824,-727.2,-422
727.87,727.97,-727.92,agyagkő,6,2.5599899,2.52,18.5699997,70.8799973,23.9400005,123.4800034,-2.8054199,32.2400017,2473.719971,4865.259766,-727.9,-420
727.97,729.57,-728.77,agyagkő,6,2.4400001,2.3,18.4899998,70.3103027,20.8999996,123.9000015,-2.7994001,32.3699989,2446.479981,4645.810059,-728.8,-426.0010071
729.57,729.62,-729.595,agyagkő,6,2.54,2.51,18.4500008,67.0199966,21.7000008,121.0999985,-2.8146999,28.9300003,2833.860107,5049.129883,-729.6,-424
729.62,729.98,-729.8,agyagkő,6,2.53,2.49,18.1700993,65.6804962,20.7700005,118.6110001,-2.8153999,27.0799999,2917.580078,5084.399902,-729.8,-426
729.98,730.69,-730.335,agyagkő,6,2.5799999,2.6199999,17.5300999,62.9603004,23.4300003,114.1309967,-2.8168001,30.5599995,2804.070068,4889.430176,-730.3,-432.9989929
730.69,730.74,-730.715,agyagkő,6,2.5999801,2.5999799,16.9899998,60.7099991,25.0900002,110.8000031,-2.8158801,31.0200005,2699.060059,4727.459961,-730.7,-429
730.74,730.81,-730.775,agyagkő,6,2.5699999,2.5799999,16.9099998,60.2902985,26.3500004,109.8809967,-2.8076401,33.4099998,2658.689941,4625.580078,-730.8,-429
730.81,731.06,-730.935,agyagkő,6,2.5899899,2.54002,16.7900009,59.6399994,27.1399994,108.7099991,-2.8064301,32.7400017,2632.439941,4561.709961,-730.9,-427
731.06,732.44,-731.75,agyagkő,6,2.6499701,2.52002,15.9499998,55.6800003,25.9099998,101.9000015,-2.8017499,34.6399994,2489.879883,4680.52002,-731.7,-432
732.44,732.51,-732.475,agyagkő,6,2.52,2.4300001,15.1099997,53.2000008,22.6399994,97.5400009,-2.84232,31.8600006,2312.810059,4463.77002,-732.5,-431
732.51,733.64,-733.075,agyagkő,6,2.5599999,2.5599999,15.4899998,54.5499992,25.2000008,96.3300018,-2.81881,36.0800018,2503.909912,4459.759766,-733.1,-430
733.64,733.94,-733.79,agyagkő,6,2.5899999,2.5999999,16.0400009,56.8998985,28.4500008,97.6798019,-2.8229599,37.0499992,2527.649902,4559.700195,-733.8,-433.0010071
733.94,734.48,-734.21,agyagkő,6,2.5699999,2.6400299,15.8100004,58.6599998,26.0499992,99.75,-2.8181601,36.5499992,2395.929932,4133.729981,-734.2,-430
734.48,735.12,-734.8,agyagkő,6,2.52,2.4300001,17.9097996,66.7390976,26.3500004,107.0699997,-2.7976899,32.6500015,2656.040039,4639.200195,-734.8,-428.9989929
735.12,735.88,-735.5,agyagkő,6,2.5899999,2.6099999,19.0098991,71.7298965,26.1100006,112.8000031,-2.8229599,34.2799988,2661.340088,4704.990234,-735.5,-428.0010071
735.88,735.93,-735.905,agyagkő,6,2.5299799,2.4100101,19,70.8399963,21.3500004,116.5299988,-2.8196199,30.4300003,2883.479981,4855.720215,-735.9,-425
735.93,735.95,-735.94,agyagkő,6,2.5299799,2.4100101,19,70.8399963,21.3500004,116.5299988,-2.8196199,30.4300003,2883.479981,4855.720215,-735.9,-425
735.95,736.01,-735.98,agyagkő,6,2.55,2.48,18.8600998,70.7201004,22.9699993,116.8300018,-2.80972,29.0900002,2833.540039,4688.330078,-736,-424.0010071
736.01,736.46,-736.235,agyagkő,6,2.5899999,2.5899601,19,71.2799988,25.1200008,118.9400024,-2.8148,32.9300003,2642.350098,4406.260254,-736.2,-423
736.46,736.81,-736.635,agyagkő,6,2.6099999,2.5899999,19.8999996,76.4100037,27.0699997,123.5199966,-2.8092401,32.2000008,2537.27002,4808.450195,-736.6,-424
736.81,737.22,-737.015,agyagkő,6,2.5799999,2.5599999,20.9099007,80.4195023,22.8500004,126.3899994,-2.8052101,28.2299995,2777.780029,4935.970215,-737,-428.9989929
737.22,738.05,-737.635,agyagkő,6,2.53,2.51,21.0699997,80.3399963,21.7900009,133,-2.8022699,26.2900009,2943.340088,4918.009766,-737.6,-425
738.05,738.5,-738.275,agyagkő,6,2.51,2.52,21.6198997,82.9199982,22.8999996,138.8800049,-2.7892301,28.1100006,2661.340088,4893.950195,-738.3,-426.9989929
738.5,738.58,-738.54,agyagkő,6,2.52,2.6099999,21.7399998,83.4498978,22.4899998,138.9700012,-2.7832799,26.2700005,2867.379883,5189.859863,-738.5,-427.9989929
738.58,739.01,-738.795,agyagkő,6,2.5799999,2.5799999,21.75,83.110199,22.3500004,138.3399963,-2.79655,25.3299999,2852.050049,4938,-738.8,-431.0010071
739.01,739.88,-739.445,agyagkő,6,2.5499899,2.5700099,20.7800007,77.6200027,24.25,136.1100006,-2.7804799,25.3500004,2772,5032.669922,-739.4,-427
739.88,741.93,-740.905,agyagkő,6,2.67996,2.5900099,18.2299995,65.3000031,23.6900005,119.1399994,-2.79336,31.7700005,2737.850098,4881.350098,-740.9,-430
741.93,742.45,-742.19,agyagkő,6,2.5899899,2.53001,17.2399998,61.5900002,23.3600006,110.6699982,-2.82971,32.5099983,2693.600098,4629.450195,-742.2,-436
742.45,742.5,-742.475,agyagkő,6,2.5599999,2.55,17.1599998,61.8698997,25.4699993,110.4499969,-2.8188601,32.8499985,2680.070068,4551.879883,-742.5,-433
742.5,743.06,-742.78,agyagkő,6,2.5699999,2.5799999,17.25,63.7095985,25.9899998,110.9000015,-2.8044801,35.7000008,2525.25,4443.27002,-742.8,-429.0010071
743.06,743.83,-743.445,agyagkő,6,2.6199901,2.54004,18.3400002,67.5500031,25.3299999,112.3000031,-2.80091,34.6100006,2653.399902,4706.290039,-743.4,-430
743.83,744.34,-744.085,agyagkő,6,2.6099999,2.6400001,18.3299999,65.9199982,24.1399994,109.75,-2.8255501,30.2199993,2842.929932,4920.439941,-744.1,-430
744.34,744.37,-744.355,agyagkő,6,2.6300099,2.5899999,17.7900009,62.8699989,24.3600006,106.7799988,-2.8403201,31.25,2769.120117,4919.450195,-744.4,-430
744.37,744.67,-744.52,agyagkő,6,2.6800001,2.6300001,17.5501003,61.490799,24.2000008,106.0899963,-2.8325601,32.9500008,2743.479981,4808.419922,-744.5,-429.0010071
744.67,744.72,-744.695,breccsa,5,2.6200099,2.5999899,16.9899998,58.5999985,25.6900005,103.9499969,-2.84619,34.0499992,2648.129883,4705.890137,-744.7,-427
744.72,744.84,-744.78,agyagkő,6,2.6300001,2.55,16.6702003,57.5107002,27.0200005,102.2710037,-2.8315001,33.9099998,2648.129883,4670.77002,-744.8,-427.9989929
744.84,745.1,-744.97,breccsa,5,2.6300001,2.5799999,16.1401005,55.4906006,27.1000004,100.75,-2.82882,34.3400002,2522.860107,4529.180176,-745,-429.9989929
745.1,745.53,-745.315,agyagkő,6,2.6300001,2.6500001,15.6201,52.8703995,26.9799995,98.2104034,-2.8211,36.9599991,2448.729981,4514.669922,-745.3,-431.9989929
745.53,745.85,-745.69,agyagkő,6,2.6499801,2.6300099,15.0799999,51.2299995,27.7199993,95.6299973,-2.84514,36.8800011,2417.649902,4619.850098,-745.7,-431
745.85,746.49,-746.17,agyagkő,6,2.5899899,2.54003,15.1499996,52.5999985,21.5699997,94.7200012,-2.83425,34.8499985,2527.649902,4570.870117,-746.2,-426
746.49,747.36,-746.925,agyagkő,6,2.5899899,2.53,16.2700005,59.6199989,25.3500004,98.9300003,-2.8338001,37,2254.159912,4423.029785,-746.9,-430
747.36,747.57,-747.465,agyagkő,6,2.6700001,2.6800001,17.9398994,66.5697021,23.6499996,104.4199982,-2.83622,34.5499992,2661.340088,4701.359863,-747.5,-430
747.57,749.47,-748.52,agyagkő,6,2.6600001,2.5999999,19.7798004,74.8195038,24.4200001,117.4700012,-2.8038499,34.7299995,2564.100098,4730.209961,-748.5,-425
749.47,749.81,-749.64,agyagkő,6,2.5799999,2.5799999,22.1599998,85.8700027,23.5400009,132.3800049,-2.80743,31.25,2760.52002,4954.259766,-749.6,-423
749.81,750.38,-750.095,agyagkő,6,2.5899999,2.5599999,22.4599991,86.5599976,24.2999992,135.5599976,-2.8050599,29.6900005,2812.939941,4881.720215,-750.1,-426
750.38,751.11,-750.745,agyagkő,6,2.56001,2.5399899,22.2800007,84.7900009,27.7399998,137.9499969,-2.8057401,30.7600002,2795.25,4894.299805,-750.7,-431
751.11,751.14,-751.125,agyagkő,6,2.6300001,2.5899999,21.7299995,81.2600021,25.1499996,136.7299957,-2.8018501,31.5200005,2780.669922,4987.439941,-751.1,-428
751.14,751.21,-751.175,agyagkő,6,2.66998,2.6099899,21.6100006,80.4000015,25.1900005,136.0200043,-2.7990899,31.3899994,2786.48999,5054.959961,-751.2,-428
751.21,751.27,-751.24,agyagkő,6,2.66998,2.6099899,21.6100006,80.4000015,25.1900005,136.0200043,-2.7990899,31.3899994,2786.48999,5054.959961,-751.2,-428
751.27,751.33,-751.3,agyagkő,6,2.6600001,2.6099999,21.4001007,79.4906006,24.6499996,135.4900055,-2.8059001,30.7000008,2792.320068,5043.220215,-751.3,-425.0020142
751.33,751.61,-751.47,agyagkő,6,2.5999999,2.6199999,20.9501991,77.5007019,26.8099995,132.6600037,-2.8017001,30.6200008,2798.179932,4912.930176,-751.5,-424.0010071
751.61,752.36,-751.985,agyagkő,6,2.5799999,2.6400001,19.4002991,69.310997,24.25,125.1999969,-2.82072,31.1399994,2801.120117,4841.680176,-752,-429
752.36,752.38,-752.37,breccsa,5,2.6100199,2.69999,18.2000008,64.6699982,26.9400005,119.7099991,-2.8048501,32.5200005,2591.51001,4650.529785,-752.4,-432
752.38,752.98,-752.68,agyagkő,6,2.5999899,2.57002,17.7199993,61.8300018,28.4499989,114.5,-2.81319,33.5900002,2596.560059,4926.870117,-752.7,-430
752.98,753.11,-753.045,agyagkő,6,2.6500001,2.6900001,17.0902004,58.7504005,24.7399998,109.4800034,-2.8278699,30.7199993,2658.689941,4851.049805,-753,-427.0010071
753.11,753.15,-753.13,agyagkő,6,2.6300001,2.6099999,16.7800007,58.3499985,24.4699993,107.6299973,-2.8369,31.7199993,2672.01001,4744.689941,-753.1,-427
753.15,753.27,-753.21,agyagkő,6,2.6100099,2.57002,16.6599998,57.7200012,23.75,106.3799973,-2.83183,30.3800011,2672.01001,4686.490234,-753.2,-427
753.27,754.6,-753.935,agyagkő,6,2.6200399,2.6399901,15.9899998,56.6699982,28.4400005,101.6399994,-2.82582,38.079998,2428.659912,4366.510254,-753.9,-437
754.6,754.79,-754.695,breccsa,5,2.6499901,2.6900001,16.1800003,57.7999992,27.789999,98.5800018,-2.83161,37.6899986,2499.219971,4525.479981,-754.7,-429
754.79,755.1,-754.945,agyagkő,6,2.6000099,2.6600201,16.2600002,57.7400017,25.210001,98.8799973,-2.8434701,35.7999992,2462.300049,4546.560059,-754.9,-427
756.57,758.52,-757.545,agyagkő,6,2.6199999,2.5899999,20.4295998,79.4884033,23.5400009,116.9000015,-2.80706,35.2400017,2999.629883,4879.410156,-757.5,-428.0020142
758.52,758.9,-758.71,agyagkő,6,2.55002,2.5699899,21.7099991,82.2200012,22.4799995,133.1000061,-2.7950101,30.1599998,2930.399902,4933.649902,-758.7,-425
758.9,759.16,-759.03,agyagkő,6,2.5999999,2.6199999,21.2101002,79.3703995,23.8600006,132.0899963,-2.8128099,29.2399998,2867.379883,4939.299805,-759,-428.9989929
759.16,759.32,-759.24,agyagkő,6,2.6099801,2.6300099,20.8400002,77.8199997,24.3400002,131.8999939,-2.8030601,29.8199997,2792.320068,4986.560059,-759.2,-428
759.32,760.04,-759.68,agyagkő,6,2.6199801,2.5899999,19.9300003,74.1100006,26.8099995,129.4100037,-2.7986801,31.4300003,2589,4731.279785,-759.7,-425
760.04,760.11,-760.075,agyagkő,6,2.5999999,2.47,19.5699997,72.9599991,28.2099991,127.9000015,-2.7995601,34.3800011,2578.979981,4623.410156,-760.1,-427
760.11,760.47,-760.29,agyagkő,6,2.5799999,2.4300001,19.5499992,72.1303024,29.0100002,125.9710007,-2.8000801,34.4599991,2732.23999,4670.870117,-760.3,-428
760.47,761.04,-760.755,agyagkő,6,2.6900001,2.6099999,18.7702007,67.8907013,22.460001,118.8809967,-2.8415201,29.3299999,2976.189941,4951.580078,-760.8,-435
761.04,762.05,-761.545,agyagkő,6,2.5899999,2.5799999,17.1401005,62.080101,28.8500004,114.9000015,-2.8304901,41.0200005,2637.649902,4335.299805,-761.5,-429.0010071
